feature	ham_probability	spam_probability
calvert	2.7286854421448195e-06	5.073021670754925e-06
calvin	2.956075895656888e-06	1.1041282459878366e-05
calvinist	2.273904535120683e-07	2.0888912761932045e-06
calypso	2.273904535120683e-07	1.7904782367370325e-06
cam	1.8191236280965463e-06	1.999367364356353e-05
camaraderie	2.273904535120683e-07	4.177782552386409e-06
camarillo	9.095618140482732e-07	1.7904782367370325e-06
camber	2.273904535120683e-07	3.282543434017893e-06
cambios	2.273904535120683e-07	1.7904782367370325e-06
cambodia	2.273904535120683e-07	2.9841303945617208e-06
cambric	2.273904535120683e-07	4.177782552386409e-06
cambridge	4.388635752782918e-05	6.266673828579614e-06
camcorder	9.095618140482732e-07	1.7904782367370325e-06
camden	5.229980430777571e-06	3.879369512930237e-06
came	0.00012142650217544447	0.00010056519429672999
camel	2.273904535120683e-07	4.476195591842581e-06
camelback	2.273904535120683e-07	2.9841303945617208e-06
camelishness	2.273904535120683e-07	1.7904782367370325e-06
camellia	2.273904535120683e-07	1.7904782367370325e-06
camelopard	2.273904535120683e-07	2.0888912761932045e-06
camelot	2.273904535120683e-07	3.580956473474065e-06
cameo	4.547809070241366e-07	2.6857173551055487e-06
camera	2.0465140816086147e-06	3.610797777419682e-05
cameraman	4.547809070241366e-07	2.9841303945617208e-06
cameramen	4.547809070241366e-07	4.177782552386409e-06
cameras	1.3643427210724097e-06	3.163178218235424e-05
cameron	3.865637709705161e-06	5.073021670754925e-06
cameroun	2.273904535120683e-07	3.282543434017893e-06
camilla	4.547809070241366e-07	4.774608631298753e-06
camille	2.273904535120683e-06	2.9841303945617208e-06
camino	6.821713605362049e-07	5.6698477496672695e-06
caminus	3.865637709705161e-06	2.984130394561721e-07
camoglu	1.3643427210724097e-06	2.984130394561721e-07
camouflage	2.273904535120683e-07	1.7904782367370325e-06
camp	4.388635752782918e-05	1.014604334150985e-05
campaign	4.7524604784022275e-05	8.713660752120225e-05
campaigning	9.095618140482732e-07	2.0888912761932045e-06
campaigns	2.956075895656888e-06	2.02920866830197e-05
campanile	2.273904535120683e-07	2.3873043156493766e-06
campbell	1.5007769931796507e-05	4.774608631298753e-06
campfire	2.273904535120683e-07	1.7904782367370325e-06
campground	4.547809070241366e-07	2.0888912761932045e-06
camping	1.3643427210724097e-06	2.6857173551055487e-06
campion	6.821713605362049e-07	5.6698477496672695e-06
campo	9.095618140482732e-07	2.9841303945617208e-06
campos	1.614472219935685e-05	2.0888912761932045e-06
camps	1.5917331745844781e-06	8.952391183685162e-07
campsite	6.821713605362049e-07	4.774608631298753e-06
campus	4.411374798134125e-05	3.879369512930237e-06
campuses	2.273904535120683e-06	5.968260789123442e-07
cams	2.273904535120683e-07	1.1936521578246883e-05
can	0.002076984402379232	0.0025657553132441674
canaan	2.273904535120683e-07	1.0444456380966022e-05
canada	0.00017190718285512363	0.00022380977959212905
canadian	6.0713251087722235e-05	6.803817299600724e-05
canadians	1.5917331745844781e-06	8.952391183685162e-07
canadlan	2.273904535120683e-07	1.7904782367370325e-06
canal	2.0465140816086147e-06	4.476195591842581e-06
canary	4.547809070241366e-07	2.3873043156493766e-06
canaveral	4.547809070241366e-07	3.879369512930237e-06
canberra	2.273904535120683e-07	2.9841303945617208e-06
cance	2.273904535120683e-07	2.3873043156493766e-06
canced	2.273904535120683e-07	2.0888912761932045e-06
cancel	2.8878587596032673e-05	3.043813002452955e-05
cancelar	2.273904535120683e-07	2.0888912761932045e-06
canceled	1.3416036757212029e-05	1.1936521578246883e-06
canceling	8.413446779946527e-06	1.7904782367370325e-06
cancellation	1.591733174584478e-05	4.177782552386409e-06
cancellations	1.8191236280965463e-06	2.984130394561721e-07
cancelled	1.728167446691719e-05	5.9682607891234416e-06
cancelling	2.7286854421448195e-06	2.3873043156493766e-06
cancer	1.0914741768579278e-05	5.8190542693953554e-05
cancerous	4.547809070241366e-07	3.282543434017893e-06
canda	4.547809070241366e-07	1.4920651972808604e-06
candace	2.7286854421448195e-06	4.177782552386409e-06
candela	2.273904535120683e-07	2.6857173551055487e-06
candelabra	2.273904535120683e-07	3.282543434017893e-06
candice	2.273904535120683e-06	1.1936521578246883e-06
candid	5.002589977265502e-06	4.177782552386409e-06
candidacy	1.1369522675603416e-06	2.3873043156493766e-06
candidate	7.572102101951874e-05	2.3574630117037593e-05
candidates	7.572102101951874e-05	1.3726999814983916e-05
candidato	2.273904535120683e-07	2.0888912761932045e-06
candide	2.273904535120683e-07	4.476195591842581e-06
candle	1.3643427210724097e-06	5.9682607891234416e-06
candlelight	6.821713605362049e-07	2.0888912761932045e-06
candles	4.547809070241366e-07	1.7904782367370325e-06
candlestick	2.273904535120683e-06	4.774608631298753e-06
candlewick	2.273904535120683e-07	4.177782552386409e-06
candor	1.5917331745844781e-06	2.984130394561721e-07
candy	1.3643427210724097e-06	1.1041282459878366e-05
cane	6.821713605362049e-07	5.371434710211097e-06
canela	2.273904535120683e-07	2.0888912761932045e-06
caneum	2.273904535120683e-07	7.16191294694813e-06
canfibre	4.0930281632172295e-06	2.984130394561721e-07
canfield	2.273904535120683e-06	3.879369512930237e-06
canis	2.273904535120683e-07	3.282543434017893e-06
canister	2.273904535120683e-07	3.580956473474065e-06
canker	2.273904535120683e-07	2.6857173551055487e-06
cankerworm	2.273904535120683e-07	3.580956473474065e-06
canm	2.273904535120683e-07	9.847630302053678e-06
canna	2.273904535120683e-07	4.476195591842581e-06
cannabis	2.273904535120683e-07	3.879369512930237e-06
cannel	2.273904535120683e-07	4.774608631298753e-06
cannery	2.273904535120683e-07	3.282543434017893e-06
cannibal	2.273904535120683e-07	2.9841303945617208e-06
cannibals	2.273904535120683e-07	2.0888912761932045e-06
cannister	2.273904535120683e-07	4.476195591842581e-06
cannon	1.205169403613962e-05	5.073021670754925e-06
cannonball	2.273904535120683e-07	2.6857173551055487e-06
cannot	0.0002926515136700319	0.00019307323652814333
canny	1.3643427210724097e-06	1.4920651972808604e-06
canoe	2.273904535120683e-07	5.073021670754925e-06
canoga	2.273904535120683e-07	5.073021670754925e-06
canon	4.775199523753434e-06	7.072389035111278e-05
canonic	2.273904535120683e-07	2.0888912761932045e-06
canopus	2.273904535120683e-07	7.16191294694813e-06
canopy	4.547809070241366e-07	1.014604334150985e-05
cans	1.1369522675603416e-06	2.0888912761932045e-06
canst	2.273904535120683e-07	2.9841303945617208e-06
cant	2.0465140816086147e-06	1.2234934617703054e-05
cantabrigian	2.273904535120683e-07	3.580956473474065e-06
cantaloupe	2.273904535120683e-07	3.580956473474065e-06
canteen	2.273904535120683e-07	2.6857173551055487e-06
cantekin	1.9555579002037872e-05	2.984130394561721e-07
cantera	3.6382472561930927e-06	2.984130394561721e-07
canterbury	2.273904535120683e-07	3.580956473474065e-06
canterelle	2.273904535120683e-07	3.879369512930237e-06
canticle	2.273904535120683e-07	3.580956473474065e-06
cantidad	2.273904535120683e-07	2.0888912761932045e-06
cantilever	2.273904535120683e-07	3.879369512930237e-06
cantle	2.273904535120683e-07	3.282543434017893e-06
canto	2.273904535120683e-07	2.3873043156493766e-06
canton	2.273904535120683e-07	3.282543434017893e-06
cantonese	2.273904535120683e-07	3.879369512930237e-06
cantor	1.5917331745844781e-06	1.7904782367370325e-06
cantrell	4.0930281632172295e-06	5.968260789123442e-07
cantu	1.5917331745844781e-06	8.952391183685162e-07
canvas	6.821713605362049e-07	1.4920651972808604e-05
canvasback	2.273904535120683e-07	3.879369512930237e-06
canvass	4.547809070241366e-07	4.177782552386409e-06
canyon	3.1834663491689563e-06	5.073021670754925e-06
cao	4.775199523753434e-06	8.952391183685162e-07
cap	5.7757175192065346e-05	0.00010533980292802874
capa	9.095618140482732e-07	1.4920651972808604e-06
capabiiities	2.273904535120683e-07	2.0590499722475874e-05
capabiiity	2.273904535120683e-07	8.65397814422899e-06
capabilities	3.183466349168956e-05	3.760004297147768e-05
capability	3.1607273038177494e-05	1.4622238933352431e-05
capable	1.205169403613962e-05	3.401908649800362e-05
capacious	2.273904535120683e-07	4.774608631298753e-06
capacitaci	2.273904535120683e-07	1.7904782367370325e-06
capacitance	2.273904535120683e-07	2.9841303945617208e-06
capacitate	2.273904535120683e-07	3.282543434017893e-06
capacities	4.775199523753434e-06	1.4920651972808604e-06
capacitive	2.273904535120683e-07	3.282543434017893e-06
capacitor	2.273904535120683e-07	1.7904782367370325e-06
capacity	0.00041430540629898844	2.7752412669424004e-05
capaz	2.273904535120683e-07	2.0888912761932045e-06
cape	2.273904535120683e-07	6.266673828579614e-06
capella	2.273904535120683e-07	4.177782552386409e-06
caper	2.273904535120683e-07	2.6857173551055487e-06
capestany	1.5917331745844781e-06	2.984130394561721e-07
capillaris	2.273904535120683e-07	2.148573884084439e-05
capillary	2.273904535120683e-07	4.774608631298753e-06
capita	6.821713605362049e-07	2.6558760511599316e-05
capitaiize	2.273904535120683e-07	3.282543434017893e-06
capital	0.00032334922489416114	0.00014711762845189284
capitalisation	1.8191236280965463e-06	5.968260789123442e-07
capitalism	2.7286854421448195e-06	8.952391183685162e-07
capitalists	1.8191236280965463e-06	1.4920651972808604e-06
capitalization	2.0692531269598214e-05	7.758739025860474e-06
capitalize	5.457370884289639e-06	2.0590499722475874e-05
capitalized	2.956075895656888e-06	2.9841303945617208e-06
capitalizing	6.821713605362049e-07	1.7904782367370325e-06
capitol	5.457370884289639e-06	2.6857173551055487e-06
capitoline	2.273904535120683e-07	4.476195591842581e-06
capitulate	9.095618140482732e-07	3.879369512930237e-06
capo	2.273904535120683e-07	2.9841303945617208e-06
capped	7.049104058874117e-06	2.0888912761932045e-06
cappelletto	2.956075895656888e-06	2.984130394561721e-07
cappiello	2.956075895656888e-06	2.984130394561721e-07
capping	2.501294988632751e-06	2.984130394561721e-07
caprice	2.273904535120683e-07	4.177782552386409e-06
capricious	6.821713605362049e-07	1.7904782367370325e-06
capricorn	1.1369522675603416e-06	4.476195591842581e-06
caps	5.411892793587225e-05	7.460325986404302e-06
capsize	2.273904535120683e-07	2.3873043156493766e-06
capstan	2.273904535120683e-07	1.7904782367370325e-06
capstone	6.821713605362049e-07	5.9682607891234416e-06
capsule	4.547809070241366e-07	5.9682607891234416e-06
capsules	4.547809070241366e-07	1.2831760696615399e-05
capt	4.547809070241366e-07	2.6857173551055487e-06
captain	2.7286854421448195e-06	2.476828227486228e-05
captaincy	2.273904535120683e-07	4.177782552386409e-06
caption	9.095618140482732e-07	2.9841303945617208e-06
captioned	1.3643427210724097e-06	2.984130394561721e-07
captious	2.273904535120683e-07	2.9841303945617208e-06
captivate	2.273904535120683e-07	2.9841303945617208e-06
captive	2.501294988632751e-06	2.9841303945617208e-06
captor	2.273904535120683e-07	2.0888912761932045e-06
capture	4.638765251646193e-05	2.5066695314318455e-05
captured	1.3416036757212029e-05	6.565086868035786e-06
captures	6.3669326983379126e-06	1.7904782367370325e-06
capturing	5.457370884289639e-06	3.282543434017893e-06
caputo	6.821713605362049e-07	2.3873043156493766e-06
capybara	2.273904535120683e-07	1.7904782367370325e-06
car	3.592769165490679e-05	9.996836821781765e-05
cara	2.0919921723110282e-05	5.968260789123442e-07
carabao	2.273904535120683e-07	2.6857173551055487e-06
caracas	4.547809070241366e-07	3.580956473474065e-06
caramail	2.273904535120683e-07	3.580956473474065e-06
caramel	2.273904535120683e-07	3.282543434017893e-06
caravan	2.273904535120683e-07	3.879369512930237e-06
caraway	2.273904535120683e-07	5.371434710211097e-06
carbide	6.139542244825844e-06	3.879369512930237e-06
carbine	2.273904535120683e-07	3.282543434017893e-06
carbohydrate	2.273904535120683e-07	2.3873043156493766e-06
carboloy	2.273904535120683e-07	2.9841303945617208e-06
carbon	2.273904535120683e-06	3.580956473474065e-06
carbonaceous	2.273904535120683e-07	4.177782552386409e-06
carbonate	2.273904535120683e-07	7.460325986404302e-06
carbondale	1.1369522675603416e-06	2.3873043156493766e-06
carbone	2.273904535120683e-07	2.0888912761932045e-06
carbonic	2.273904535120683e-07	2.3873043156493766e-06
carbonyl	2.273904535120683e-07	2.6857173551055487e-06
carborundum	2.273904535120683e-07	3.580956473474065e-06
carboxy	2.273904535120683e-07	2.9841303945617208e-06
carboxylic	2.273904535120683e-07	3.282543434017893e-06
carboy	2.273904535120683e-07	3.282543434017893e-06
carbuncle	2.273904535120683e-07	2.9841303945617208e-06
carburetor	2.273904535120683e-07	2.9841303945617208e-06
carcinogen	2.273904535120683e-07	2.0888912761932045e-06
carcinogenic	2.273904535120683e-07	3.879369512930237e-06
carcinoma	2.273904535120683e-07	2.3873043156493766e-06
card	5.980368927367396e-05	0.00025603838785339566
cardamom	4.547809070241366e-07	3.879369512930237e-06
cardboard	2.0465140816086147e-06	2.0888912761932045e-06
carder	2.273904535120683e-07	2.9841303945617208e-06
cardholder	9.095618140482732e-07	1.7904782367370325e-06
cardholders	1.8191236280965463e-06	1.4920651972808604e-06
cardiac	1.3643427210724097e-06	9.847630302053678e-06
cardiff	2.273904535120683e-07	2.9841303945617208e-06
cardinal	2.273904535120683e-07	4.476195591842581e-06
cardiod	2.273904535120683e-07	2.6857173551055487e-06
cardiogenesis	2.273904535120683e-07	1.4920651972808604e-06
cardioid	2.273904535120683e-07	3.282543434017893e-06
cardiology	2.273904535120683e-07	3.282543434017893e-06
cardiovascular	2.273904535120683e-07	5.6698477496672695e-06
cardroom	2.273904535120683e-07	2.9841303945617208e-06
cards	2.3421216711743035e-05	9.877471605999296e-05
care	8.481663916000148e-05	0.0001721843237662113
cared	9.095618140482732e-07	1.8501608446282667e-05
careen	2.273904535120683e-07	2.9841303945617208e-06
career	5.1617632947239506e-05	3.6406390813652995e-05
careers	3.6382472561930927e-06	1.7904782367370325e-06
carefree	2.273904535120683e-07	2.3873043156493766e-06
carefui	2.273904535120683e-07	2.864765178779252e-05
careful	1.2506474943163757e-05	2.9542890906161035e-05
carefully	2.387599761876717e-05	5.7892129654497385e-05
carelessly	2.273904535120683e-07	3.580956473474065e-06
carelessness	9.095618140482732e-07	1.4920651972808604e-06
cares	1.5917331745844781e-06	5.371434710211097e-06
caress	2.273904535120683e-07	3.879369512930237e-06
caressing	2.273904535120683e-07	1.7904782367370325e-06
caret	2.273904535120683e-07	2.6857173551055487e-06
careworn	2.273904535120683e-07	3.282543434017893e-06
carey	8.868227686970664e-06	5.073021670754925e-06
carfare	2.273904535120683e-07	5.371434710211097e-06
carga	2.273904535120683e-07	1.7904782367370325e-06
cargill	4.547809070241366e-06	2.9841303945617208e-06
cargo	7.95866587292239e-06	1.6711130209545636e-05
cargoes	1.3643427210724097e-06	3.282543434017893e-06
cargos	4.0930281632172295e-06	2.984130394561721e-07
carib	2.273904535120683e-07	4.774608631298753e-06
caribbean	5.912151791313776e-06	1.8203195406826498e-05
caribou	2.273904535120683e-07	3.282543434017893e-06
caricature	2.273904535120683e-07	3.580956473474065e-06
caring	1.1369522675603415e-05	3.580956473474065e-06
carisoprodol	2.273904535120683e-07	1.2831760696615399e-05
carl	3.047032077061715e-05	1.2533347657159227e-05
carla	7.503884965898254e-06	2.3873043156493766e-06
carlene	4.547809070241366e-07	1.4920651972808604e-06
carleton	2.273904535120683e-07	2.3873043156493766e-06
carlin	2.273904535120683e-07	2.6857173551055487e-06
carlisle	2.273904535120683e-07	5.371434710211097e-06
carlo	1.9100798095013735e-05	2.3873043156493766e-06
carload	2.273904535120683e-07	1.7904782367370325e-06
carlos	5.889412745962569e-05	7.758739025860474e-06
carlsbad	7.276494512386185e-06	4.177782552386409e-06
carlson	8.640837233458596e-06	5.9682607891234416e-06
carlton	5.229980430777571e-06	3.879369512930237e-06
carly	1.1369522675603415e-05	1.7904782367370325e-06
carlyle	4.0930281632172295e-06	4.774608631298753e-06
carmela	2.273904535120683e-07	2.9841303945617208e-06
carmella	1.1369522675603416e-06	8.952391183685162e-07
carmen	2.0465140816086147e-06	5.6698477496672695e-06
carmichael	6.821713605362049e-07	3.879369512930237e-06
carmine	2.956075895656888e-06	1.7904782367370325e-06
carnage	6.821713605362049e-07	3.580956473474065e-06
carnal	2.273904535120683e-07	2.0888912761932045e-06
carnation	2.273904535120683e-07	2.0888912761932045e-06
carne	2.273904535120683e-07	2.3873043156493766e-06
carnegie	2.273904535120683e-05	4.177782552386409e-06
carnes	5.684761337801707e-06	2.984130394561721e-07
carney	4.547809070241366e-07	4.177782552386409e-06
carnival	3.1834663491689563e-06	6.863499907491958e-06
carob	2.273904535120683e-07	3.879369512930237e-06
carol	8.595359142756181e-05	4.177782552386409e-06
carole	1.1596913129115483e-05	1.1936521578246883e-06
carolina	7.276494512386185e-06	2.2679390998669078e-05
caroline	1.5235160385308576e-05	5.371434710211097e-06
carolingian	2.273904535120683e-07	2.6857173551055487e-06
carolinian	2.273904535120683e-07	2.9841303945617208e-06
carolyn	1.5689941292332713e-05	4.476195591842581e-06
carouse	2.273904535120683e-07	4.177782552386409e-06
carp	1.5917331745844781e-06	1.7904782367370325e-06
carpathia	2.273904535120683e-07	3.879369512930237e-06
carpenter	2.956075895656888e-06	9.549217262597506e-06
carpentry	2.273904535120683e-07	2.9841303945617208e-06
carpet	4.547809070241366e-07	6.266673828579614e-06
carpets	9.095618140482732e-07	8.952391183685162e-07
carpocephalum	2.273904535120683e-07	3.580956473474065e-06
carport	2.273904535120683e-07	2.3873043156493766e-06
carr	2.273904535120683e-05	1.7904782367370325e-06
carrageen	2.273904535120683e-07	2.9841303945617208e-06
carranza	1.1369522675603416e-06	5.968260789123442e-07
carrara	2.273904535120683e-07	3.580956473474065e-06
carrefour	2.273904535120683e-07	1.7904782367370325e-06
carrel	9.095618140482732e-07	2.6857173551055487e-06
carrera	4.547809070241366e-07	1.4920651972808604e-06
